ID,CAUSA,VICTIMA,TIPO_VEHICULO_VICTIMA,MARCA_VEHICULO_VICTIMA,MODELO_VEHICULO_VICTIMA,COLECTIVO_VICTIMA,INTERNO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,SRIO_NRO,repetido
5822,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,8,3395,
5823,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Femenino,17,2602,
5823,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Femenino,30,2602,
5824,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,33,1636,
5824,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,33,1636,1
5825,LESIONES,CONDUCTOR,MOTO,SUZUKI,GN 125H,,,Masculino,39,3602,
5826,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,17,3592,
5827,LESIONES,PEATON,PEATON,,,,,Femenino,56,2580,
5828,LESIONES,CONDUCTOR,MOTO,SUZUKI,125,,,Masculino,24,2842,
5829,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Masculino,32,2900,
5830,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,DUSTER,,,Masculino,47,2288,
5831,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,35,2994,
5832,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,YAMAHA,NO HAY DATOS,,,Femenino,25,3284,
5832,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,PARTNER,,,Masculino,26,3284,
5833,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,24,4112,
5834,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,28,3862,
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,46,1844,
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,46,1844,1
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,46,1844,1
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,SIN DATOS,NO HAY DATOS,,,Masculino,46,1844,1
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,SYMBOL,,,Masculino,29,1844,
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,SYMBOL,,,Masculino,29,1844,1
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,SYMBOL,,,Masculino,29,1844,1
5835,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,SYMBOL,,,Masculino,29,1844,1
5836,LESIONES,PEATON,PEATON,,,,,Femenino,83,1218,
5837,LESIONES,CONDUCTOR,AUTO PARTICULAR,SUBARU,NO HAY DATOS,,,Masculino,26,3458,
5838,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,19,2656,
5839,LESIONES,CONDUCTOR,MOTO,HONDA,CG  150 CC,,,Masculino,21,3067,
5840,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Femenino,47,1968,
5841,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,34,2653,
5842,LESIONES,PASAJERO/ACOMPA�ANTE,AMBULANCIA,MERCEDES BENZ,SPRINTER,,,Masculino,36,2099,
5842,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,TOYOTA,COROLLA,,,Masculino,7,2099,
5843,LESIONES,CONDUCTOR,MOTO,SUZUKI,GN 125,,,Masculino,24,3113,
5844,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,125,,,Masculino,28,4182,
5845,LESIONES,CONDUCTOR,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FORD,FOCUS,,,Masculino,26,626,
5846,LESIONES,PEATON,PEATON,,,,,Femenino,29,2842,
5847,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR,,,Masculino,32,3904,
5848,LESIONES,CONDUCTOR,MOTO,ZANELLA,250,,,Masculino,44,1777,
5849,LESIONES,CONDUCTOR,MOTO,SIN DATOS,NO HAY DATOS,,,Femenino,49,3063,
5850,LESIONES,PEATON,PEATON,,,,,Femenino,17,3906,
5851,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,25,4143,
5852,LESIONES,PEATON,PEATON,,,,,Femenino,21,1708,
5853,LESIONES,CONDUCTOR,MOTO,KAWASAKI,600,,,Masculino,56,2218,
5854,LESIONES,CONDUCTOR,MOTO,BAJAJ,NO HAY DATOS,,,Masculino,25,4133,
5855,LESIONES,CONDUCTOR,MOTO,HONDA,CG  150 TITAN,,,Masculino,52,5002,
5856,LESIONES,PEATON,PEATON,,,,,Masculino,18,3594,
5857,LESIONES,CONDUCTOR,MOTO,BMW,RR,,,Masculino,42,3593,
5858,LESIONES,CONDUCTOR,TAXI/REMIS,PEUGEOT,PARTNER,,,Masculino,37,2523,
5859,LESIONES,CONDUCTOR,MOTO,BAJAJ,ROUSER,,,Masculino,27,2648,
5860,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,YAMAHA,IBR,,,Masculino,21,2970,
5861,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,110,,,Masculino,37,2535,
5862,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 180,INT 63,Masculino,51,4935,
5862,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 180,INT 63,Masculino,51,4935,1
5862,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 180,INT 63,Masculino,51,4935,1
5863,LESIONES,CONDUCTOR,MOTO,HONDA,WAVE,,,Masculino,24,1550,
5864,LESIONES,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,46,3222,
5865,LESIONES,CONDUCTOR,MOTO,ZANELLA,SAPUCAI 125,,,Masculino,44,4315,
5866,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Masculino,30,3402,
5867,LESIONES,CONDUCTOR,AUTO (no se especifica si es particular o de alquiler),FORD,FOCUS,,,Masculino,40,5687,
5868,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,20,3493,
5869,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,28,2587,
5870,LESIONES,PEATON,PEATON,,,,,Masculino,52,3643,
5871,LESIONES,CONDUCTOR,MOTO,SUZUKI,AX  100,,,Masculino,26,2972,
5872,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR,,,Masculino,19,2624,
5873,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Femenino,20,3773,
5873,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Femenino,49,3773,
5874,LESIONES,CONDUCTOR,MOTO,MONDIAL,HD 125,,,Masculino,25,2217,
5875,LESIONES,PEATON,PEATON,,,,,Femenino,36,2890,
5876,LESIONES,CONDUCTOR,AUTO PARTICULAR,CITROEN,C4,,,Femenino,35,2623,
5877,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,18,3412,
5877,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FORD,FIESTA,,,Masculino,18,3412,1
5878,LESIONES,PEATON,PEATON,,,,,Masculino,68,4101,
5879,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,6,5210,
5880,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR 125,,,Masculino,27,3708,
5881,LESIONES,CONDUCTOR,CAMIONETA,MERCEDES BENZ,NO HAY DATOS,,,Masculino,23,5475,
5882,LESIONES,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,56,2917,
5882,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,PALIO,,,Masculino,68,2917,
5883,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ 16,,,Masculino,34,3354,
5884,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,51,2230,
5885,LESIONES,PEATON,PEATON,,,,,Femenino,68,2807,
5886,LESIONES,CONDUCTOR,MOTO,HONDA,TWISTER,,,Masculino,34,2924,
5887,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,FIAT,SIENA,,,Femenino,45,3115,
5888,LESIONES,PEATON,PEATON,,,,,Femenino,60,2667,
5889,LESIONES,PEATON,PEATON,,,,,Masculino,23,3906,
5890,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,14,1716,
5890,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,66,1716,
5890,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,76,1716,
5890,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,24,1716,
5890,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,42,1716,
5891,LESIONES,PEATON,PEATON,,,,,Femenino,42,1855,
5892,LESIONES,PEATON,PEATON,,,,,Femenino,38,4153,
5893,LESIONES,CICLISTA + PEATON,PEATON,,,,,Femenino,15,2917,
5894,LESIONES,CONDUCTOR,MOTO,HONDA,CG  150 TITAN,,,Masculino,29,3043,
5895,LESIONES,CONDUCTOR,MOTO,HONDA,CG  150 TITAN,,,Masculino,40,1860,
5896,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,ZANELLA,ZTT 250,,,Masculino,41,3952,
5897,LESIONES,PEATON,PEATON,,,,,Masculino,10,3161,
5898,LESIONES,PEATON,PEATON,,,,,Femenino,48,2915,
5899,LESIONES,PEATON,PEATON,,,,,Femenino,18,4387,
5900,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,21,3846,
5900,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,34,3846,
5900,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,21,3846,1
5900,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,206,,,Masculino,34,3846,1
5901,LESIONES,PEATON,PEATON,,,,,Femenino,71,4080,
5902,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,KANGOO,,,Masculino,29,4933,
5903,LESIONES,PEATON,PEATON,,,,,Masculino,36,2863,
5904,LESIONES,PEATON,PEATON,,,,,Femenino,68,4100,
5905,LESIONES,CONDUCTOR,MOTO,YAMAHA,XTZ 125,,,Masculino,20,4794,
5906,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX,,,Masculino,39,2340,
5907,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,27,5216,
5908,LESIONES,PEATON,PEATON,,,,,Masculino,28,3565,
5909,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,11,3383,
5910,LESIONES,PEATON,PEATON,,,,,Masculino,7,2417,
5911,LESIONES,PEATON,PEATON,,,,,Femenino,31,2256,
5912,LESIONES,PEATON,PEATON,,,,,Femenino,91,1710,
5913,LESIONES,PEATON,PEATON,,,,,Masculino,20,4112,
5914,LESIONES,CONDUCTOR,MOTO,HONDA,CBX 250,,,Masculino,24,5482,
5915,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Masculino,21,3957,
5916,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Femenino,39,879,
5916,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,64,879,
5917,LESIONES,PEATON,PEATON,,,,,Masculino,19,3562,
5918,LESIONES,PEATON,PEATON,,,,,Femenino,47,3088,
5919,LESIONES,CICLISTA,BICICLETA,BENOTTO,NO HAY DATOS,,,Masculino,20,2151,
5920,LESIONES,CONDUCTOR,MOTO,GILERA,150,,,Masculino,31,6141,
5921,LESIONES,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,46,4378,
5922,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,22,3485,
5922,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,22,3485,1
5922,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,22,3485,1
5922,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,22,3485,1
5922,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,FIAT,SIENA,,,Femenino,22,3485,1
5923,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,TOYOTA,COROLLA,,,Femenino,51,4372,
5924,LESIONES,PEATON,PEATON,,,,,Masculino,71,1958,
5925,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,CELTA,,,Masculino,2,3728,
5925,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,CELTA,,,Masculino,2,3728,1
5926,LESIONES,CONDUCTOR,MOTO,BRAVA,NO HAY DATOS,,,Masculino,18,3212,
5927,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,19,3530,
5928,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,504,,,Masculino,30,4726,
5929,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,29,5889,
5930,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,207,,,Masculino,64,5894,
5931,LESIONES,PEATON,SIN DATOS,,,,,Femenino,41,2061,
5932,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,RENAULT,19,,,Femenino,31,6267,
5932,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,RENAULT,19,,,Femenino,2,6267,
5932,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,RENAULT,19,,,Femenino,3,6267,
5932,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,RENAULT,19,,,Masculino,4,6267,
5933,LESIONES,PEATON,SIN DATOS,,,,,Femenino,16,3246,
5934,LESIONES,CONDUCTOR,MOTO,HONDA,TORNADO,,,Masculino,27,4566,
5935,LESIONES,CONDUCTOR,MOTO,MOTOMEL,NO HAY DATOS,,,Masculino,28,3547,
5936,LESIONES,CONDUCTOR,MOTO,ZANELLA,125,,,Masculino,23,3879,
5937,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,CHEVROLET,MERIVA,,,Masculino,25,3061,
5937,LESIONES,NO HAY DATOS,SIN DATOS,,,,,No hay datos,999,3061,
5938,LESIONES,CONDUCTOR,TAXI/REMIS,FIAT,SIENA,,,Masculino,39,5987,
5939,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 53,NO HAY DATOS,Femenino,32,4732,
5939,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 53,NO HAY DATOS,Femenino,56,4732,
5940,LESIONES,CONDUCTOR,MOTO,ZANELLA,NO HAY DATOS,,,Masculino,33,4734,
5941,HOMICIDIO,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,405,,,Femenino,52,997,
5941,HOMICIDIO,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,PEUGEOT,405,,,Masculino,80,997,
5941,HOMICIDIO,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,405,,,Masculino,79,997,
5942,LESIONES,CONDUCTOR,MOTO,YAMAHA,125,,,Masculino,31,4737,
5943,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 34,NO HAY DATOS,Femenino,37,4729,
5943,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 34,NO HAY DATOS,Femenino,34,4729,
5944,LESIONES,PEATON,PEATON,,,,,Femenino,37,5886,
5945,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,65,4376,
5946,LESIONES,PEATON,SIN DATOS,,,,,Femenino,13,5099,
5947,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,38,3521,
5948,LESIONES,CONDUCTOR,MOTO,ZANELLA,ZB110,,,Masculino,18,2748,
5949,LESIONES,CONDUCTOR,MOTO,ZANELLA,150,,,Masculino,17,6676,
5950,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,110,,,Masculino,21,4924,
5951,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,NO HAY DATOS,,,Masculino,36,3389,
5952,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,KOLEOS,,,Masculino,43,2696,
5953,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 92,NO HAY DATOS,Masculino,56,4736,
5954,LESIONES,CONDUCTOR,MOTO,CORVEN,NO HAY DATOS,,,Masculino,27,2456,
5954,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,CORVEN,NO HAY DATOS,,,Masculino,27,2456,
5955,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,34,5916,
5956,LESIONES,CONDUCTOR,MOTO,GILERA,150,,,Masculino,30,4610,
5957,LESIONES,PEATON,PEATON,,,,,Femenino,31,4501,
5958,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,125,,,Masculino,40,312,
5959,LESIONES,CONDUCTOR,TRANSPORTE PUBLICO,,,NO HAY DATOS,NO HAY DATOS,Masculino,54,138,
5960,LESIONES,PEATON,PEATON,,,,,Masculino,44,167,
5961,LESIONES,PEATON,PEATON,,,,,Femenino,48,308,
5962,LESIONES,PEATON,PEATON,,,,,Masculino,38,132,
5963,LESIONES,PEATON,PEATON,,,,,Femenino,45,378,
5964,LESIONES,CONDUCTOR,MOTO,SUZUKI,AX  100,,,Masculino,34,379,
5965,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,36,176,
5966,LESIONES,PEATON,PEATON,,,,,Femenino,59,188,
5967,LESIONES,CONDUCTOR,MOTO,YAMAHA,YBR,,,Masculino,26,216,
5968,LESIONES,PEATON,PEATON,,,,,Femenino,81,383,
5969,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,18,402,
5969,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,HONDA,CG TITAN,,,Masculino,18,403,
5970,LESIONES,CONDUCTOR,MOTO,BAJAJ ROUSER,ROUSER,,,Masculino,999,219,
5971,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,68,318,
5972,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,25,119,
5973,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 133,NO HAY DATOS,Femenino,66,226,
5974,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,110,,,Masculino,32,374,
5974,LESIONES,PASAJERO/ACOMPA�ANTE,MOTO,BETAMOTOR,110,,,Masculino,28,374,
5975,LESIONES,PEATON,PEATON,,,,,Masculino,55,236,
5976,LESIONES,CONDUCTOR,MOTO,ZANELLA,ZR 150,,,Masculino,20,142,
5977,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Femenino,22,192,
5978,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,SIENA,,,Masculino,46,196,
5979,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 4,INT 32,Masculino,43,253,
5980,LESIONES,CONDUCTOR,MOTO,HONDA,CG  125,,,Masculino,20,220,
5981,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,FIAT,SIENA,,,Masculino,72,135,
5981,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,FIAT,SIENA,,,Masculino,72,135,1
5982,LESIONES,CONDUCTOR,MOTO,ZANELLA,PATAGONIAN,,,Masculino,67,271,
5983,LESIONES,CONDUCTOR,MOTO,YAMAHA,F 2,,,Masculino,39,166,
5984,LESIONES,CONDUCTOR,MOTO,GILERA,NO HAY DATOS,,,Femenino,27,386,
5985,LESIONES,CONDUCTOR,MOTO,BETAMOTOR,125,,,Masculino,40,894,
5986,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 103,NO HAY DATOS,Masculino,43,904,
5987,LESIONES,CONDUCTOR,MOTO,KTM,DUKE 200,,,Masculino,40,501,
5988,LESIONES,CICLISTA,BICICLETA,DIANONBACK,OVERDRIVE,,,Masculino,22,520,
5989,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,20,496,
5990,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Femenino,35,683,
5991,LESIONES,PEATON,PEATON,,,,,Masculino,23,705,
5992,LESIONES,CONDUCTOR,MOTO,KYMCO,300,,,Masculino,57,366,
5993,LESIONES,PASAJERO/ACOMPA�ANTE,TRANSPORTE PUBLICO,,,LINEA 111,INT 50,Masculino,54,364,
5994,LESIONES,PEATON,PEATON,,,,,Masculino,32,514,
5994,LESIONES,PEATON,PEATON,,,,,Masculino,32,514,1
5995,LESIONES,CONDUCTOR + PEATON,PEATON,,,,,Masculino,12,280,
5996,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,33,899,
5997,LESIONES,CONDUCTOR,AUTO PARTICULAR,FIAT,UNO,,,Masculino,68,947,
5998,LESIONES,PEATON,PEATON,,,,,Masculino,31,700,
5999,LESIONES,CONDUCTOR,MOTO,MOTOMEL,CG,,,Masculino,21,261,
6000,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Masculino,38,700,
6001,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,44,288,
6001,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,44,288,1
6002,LESIONES,PEATON,PEATON,,,,,Femenino,21,329,
6002,LESIONES,PEATON,PEATON,,,,,Femenino,21,329,1
6003,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,68,983,
6003,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Femenino,68,983,1
6004,LESIONES,CONDUCTOR,MOTO,BAJAJ,125,,,Femenino,46,610,
6005,LESIONES,CONDUCTOR,MOTO,HONDA,CG  150 TITAN,,,Masculino,20,974,
6006,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,39,619,
6007,LESIONES,PASAJERO/ACOMPA�ANTE,SIN DATOS,,,,,Masculino,78,798,
6008,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,RENAULT,MASTER,,,Masculino,21,402,
6008,LESIONES,CONDUCTOR,CAMIONETA,RENAULT,MASTER,,,Masculino,30,402,
6008,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,RENAULT,MASTER,,,Masculino,41,402,
6008,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,RENAULT,MASTER,,,Masculino,31,402,
6008,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,RENAULT,MASTER,,,Masculino,30,402,
6008,LESIONES,PASAJERO/ACOMPA�ANTE,CAMIONETA,RENAULT,MASTER,,,Masculino,27,402,
6009,LESIONES,CONDUCTOR,AUTO PARTICULAR,HONDA,CIVIC,,,Masculino,42,1102,
6010,LESIONES,PEATON,PEATON,,,,,Femenino,42,953,
6011,LESIONES,CONDUCTOR,MOTO,HONDA,NO HAY DATOS,,,Masculino,42,802,
6012,LESIONES,PEATON,PEATON,,,,,Masculino,12,838,
6013,LESIONES,CONDUCTOR,MOTO,YAMAHA,NO HAY DATOS,,,Masculino,20,801,
6014,HOMICIDIO,PEATON,PEATON,,,,,Femenino,15,1423,
6015,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,CORSA,,,Masculino,53,665,
6016,LESIONES,CONDUCTOR,MOTO,HONDA,WAVE,,,Masculino,19,806,
6017,LESIONES,CONDUCTOR + PEATON,PEATON,,,,,Masculino,84,596,
6018,LESIONES,CONDUCTOR,MOTO,ZANELLA,RX 150,,,Masculino,32,787,
6019,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,37,784,
6020,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,MONTAIN BIKE,,,Masculino,25,1340,
6021,LESIONES,CONDUCTOR,MOTO,HONDA,CG TITAN,,,Masculino,25,809,
6022,LESIONES,CONDUCTOR,MOTO,HONDA,125,,,Masculino,19,667,
6023,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,ECO SPORT,,,Masculino,76,1137,
6024,LESIONES,CICLISTA,BICICLETA,SIN DATOS,NO HAY DATOS,,,Masculino,50,836,
6025,LESIONES,CONDUCTOR,BICICLETA,SIN DATOS,MONTAIN BIKE,,,Femenino,49,938,
6026,LESIONES,CONDUCTOR,MOTO,YAMAHA,FZ,,,Masculino,59,957,
6027,LESIONES,CONDUCTOR,TAXI/REMIS,CHEVROLET,CORSA,,,Masculino,63,833,
6027,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,CHEVROLET,CORSA,,,Femenino,26,833,
6027,LESIONES,PASAJERO/ACOMPA�ANTE,TAXI/REMIS,CHEVROLET,CORSA,,,Femenino,22,833,
6027,LESIONES,CONDUCTOR,AUTO PARTICULAR,CHEVROLET,AVEO,,,Femenino,34,833,
6027,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,AVEO,,,Femenino,40,833,
6027,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,CHEVROLET,AVEO,,,Femenino,30,833,
6028,LESIONES,PEATON,PEATON,,,,,Masculino,20,972,
6029,LESIONES,CONDUCTOR,MOTO,HONDA,WAVE,,,Masculino,35,643,
6030,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,42,1117,
6031,LESIONES,PEATON,PEATON,,,,,Masculino,13,1144,
6032,LESIONES,CONDUCTOR,AUTO PARTICULAR,RENAULT,CLIO,,,Masculino,25,831,
6032,LESIONES,CONDUCTOR,AUTO PARTICULAR,PEUGEOT,307,,,Masculino,23,831,
6033,LESIONES,CONDUCTOR,AUTO PARTICULAR,FORD,FOCUS,,,Masculino,32,1069,
6034,LESIONES,CONDUCTOR,MOTO,MOTOMEL,NO HAY DATOS,,,Masculino,22,1066,
6035,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Femenino,29,1607,
6035,LESIONES,PASAJERO/ACOMPA�ANTE,AUTO PARTICULAR,VOLKSWAGEN,BORA,,,Femenino,29,1607,1
6036,LESIONES,PEATON,PEATON,,,,,Masculino,10,1581,
6037,LESIONES,CONDUCTOR,MOTO,SIN DATOS,CG  150 CC,,,Masculino,58,1060,
