ORDEN,ID,Fuente,PERIODO,COMISARIA,FECHA,HORA,TIPO_COLISION,TIPO_HECHO,LUGAR_DEL_HECHO,DIRECCION_NORMALIZADA,TIPO_DE_CALLE,Dirección Normalizada (ArcGIS),Calle,Altura,Cruce,Código de Calle,Código de Cruce,Geocodificación,Franja horaria,Día de la semana,Semestre,repetido,POINT_X,POINT_Y
9187,5590,POLICIA FEDERAL 2015,NOVIEMBRE,53,18/11/2015,8:50:00 PM,SIN DATOS,SIN DATOS,CABELLO Y S. RUGGIERI ,"CABELLO y RUGGIERI, SILVIO L.",CALLE,"CABELLO & RUGGIERI, SILVIO L.",CABELLO,0,"RUGGIERI, SILVIO L.",3003,19091,POINT(105102.6015625 105277.8671875),1,4,2,0,-58.4076855,-34.5816807
9593,5591,POLICIA FEDERAL 2015,NOVIEMBRE,45,18/11/2015,8:12:00 PM,VEHICULO - MOTO,COLISION,CALDERON DE LA BARCA Y MARCOS SASTRE,"CALDERON DE LA BARCA, PEDRO y SASTRE, MARCOS",CALLE,"CALDERON DE LA BARCA, PEDRO & SASTRE, MARCOS","CALDERON DE LA BARCA, PEDRO",0,"SASTRE, MARCOS",3023,20079,POINT(95291.2890625 101037.15625),1,4,2,0,-58.51464424,-34.61990963
9318,5592,POLICIA FEDERAL 2015,NOVIEMBRE,31,18/11/2015,10:00:00 PM,VEHICULO - BICICLETA,COLISION,CARRANZA Y SOLER,"CARRANZA, ANGEL JUSTINIANO y SOLER",CALLE,"CARRANZA, ANGEL JUSTINIANO & SOLER","CARRANZA, ANGEL JUSTINIANO",0,SOLER,3074,20104,POINT(102632.265625 105545.84375),1,4,2,0,-58.43461087,-34.57927421
9614,5593,POLICIA FEDERAL 2015,NOVIEMBRE,47,18/11/2015,6:28:00 PM,VEHICULO - VEHICULO,COLISION,CONCORDIA Y GRIVEO,CONCORDIA y GRIVEO,CALLE,CONCORDIA & GRIVEO,CONCORDIA,0,GRIVEO,3151,7082,POINT(95559.3828125 104413.2421875),0,4,2,0,-58.51170302,-34.58947739
9304,5594,POLICIA FEDERAL 2015,NOVIEMBRE,29,18/11/2015,11:25:00 AM,VEHICULO - MOTO,COLISION,DARWIN & MARTINEZ ROSAS,DARWIN y MARTINEZ ROSAS,CALLE,DARWIN & MARTINEZ ROSAS,DARWIN,0,MARTINEZ ROSAS,4011,13043,POINT(101174.609375 103465.21875),0,4,2,0,-58.45049487,-34.59803251
9157,5595,POLICIA FEDERAL 2015,NOVIEMBRE,21,18/11/2015,2:50:00 PM,VEHICULO - PEATON,ATROPELLO,J.ALVAREZ Y BERUTI,"ALVAREZ, JULIAN y BERUTI",CALLE,"ALVAREZ, JULIAN & BERUTI","ALVAREZ, JULIAN",0,BERUTI,1057,2071,POINT(104658.7734375 104882.5546875),0,4,2,0,-58.41252071,-34.58524631
9467,5596,POLICIA FEDERAL 2015,NOVIEMBRE,34,18/11/2015,12:30:00 PM,VEHICULO - MOTO,COLISION,JOSE M MORENO Y ASAMBLEA,"MORENO, JOSE MARIA AV. y ASAMBLEA AV.",AVENIDA,"MORENO, JOSE MARIA AV. & ASAMBLEA AV.","MORENO, JOSE MARIA AV.",0,ASAMBLEA AV.,13128,1128,POINT(102802.2578125 99472.7578125),0,4,2,0,-58.43273849,-34.63401911
9655,5597,POLICIA FEDERAL 2015,NOVIEMBRE,36,18/11/2015,7:40:00 PM,VEHICULO - VEHICULO,COLISION,LAGUNA & AVDA RIESTRA,LAGUNA y RIESTRA AV.,AVENIDA,LAGUNA & RIESTRA AV.,LAGUNA,0,RIESTRA AV.,12031,4025,POINT(100788.1015625 96672.328125),0,4,2,0,-58.45470243,-34.65926661
9319,5598,POLICIA FEDERAL 2015,NOVIEMBRE,31,18/11/2015,6:30:00 PM,VEHICULO - MOTO,COLISION,LUIS M. CAMPOS 32,"CAMPOS, LUIS M. AV. 32",AVENIDA,"32 CAMPOS, LUIS M. AV.","CAMPOS, LUIS M. AV.",32,0,3043,0,POINT(103103.980715 105849.061519),0,4,2,0,-58.42947081,-34.57653957
9704,5599,POLICIA FEDERAL 2015,NOVIEMBRE,44,18/11/2015,6:40:00 PM,VEHICULO - VEHICULO,COLISION,MADERO & MARCELO GAMBOA,"MADERO y GAMBOA, MARCELO",CALLE,"MADERO & GAMBOA, MARCELO",MADERO,0,"GAMBOA, MARCELO",13007,7021,POINT(94243.8359375 99708.765625),0,4,2,0,-58.52607491,-34.63187886
9756,5600,POLICIA FEDERAL 2015,NOVIEMBRE,1054,18/11/2015,12:00:00 PM,VEHICULO - VEHICULO,COLISION,MADERO Y GAMBOA,"MADERO y GAMBOA, MARCELO",CALLE,"MADERO & GAMBOA, MARCELO",MADERO,0,"GAMBOA, MARCELO",13007,7021,POINT(94243.8359375 99708.765625),0,4,2,0,-58.52607491,-34.63187886
9115,5601,POLICIA FEDERAL 2015,NOVIEMBRE,15,18/11/2015,8:45:00 PM,VEHICULO - PEATON,ATROPELLO,PARAGUAY Y C.PELLEGRINI,"PARAGUAY y PELLEGRINI, CARLOS",CALLE,"PARAGUAY & PELLEGRINI, CARLOS",PARAGUAY,0,"PELLEGRINI, CARLOS",17017,17052,POINT(107518.3203125 103483.1875),1,4,2,0,-58.38134048,-34.59784402
9203,5602,POLICIA FEDERAL 2015,NOVIEMBRE,16,18/11/2015,4:45:00 PM,MOTO - BICICLETA,COLISION,PEDRO ECHAGUE Y S. DEL ESTERO,"ECHAGUE, PEDRO y SANTIAGO DEL ESTERO",CALLE,"ECHAGUE, PEDRO & SANTIAGO DEL ESTERO","ECHAGUE, PEDRO",0,SANTIAGO DEL ESTERO,5003,20066,POINT(107253.65625 99934.40625),0,4,2,0,-58.38419554,-34.62983605
9637,5603,POLICIA FEDERAL 2015,NOVIEMBRE,49,18/11/2015,8:52:00 AM,VEHICULO - MOTO,COLISION,PIRAN & ZADO,PIRAN y ZADO,CALLE,PIRAN & ZADO,PIRAN,0,ZADO,17089,27002,POINT(96216.1171875 106531.71875),0,4,2,0,-58.50453494,-34.57038313
9726,5604,POLICIA FEDERAL 2015,NOVIEMBRE,48,18/11/2015,10:20:00 AM,VEHICULO - VEHICULO,COLISION,REMEDIOS Y FONROUGE,REMEDIOS y FONROUGE,CALLE,REMEDIOS & FONROUGE,REMEDIOS,0,FONROUGE,19020,6037,POINT(97210.1287502484 96993.3582669112),0,4,2,0,-58.49373451,-34.65636905
9424,5605,POLICIA FEDERAL 2015,NOVIEMBRE,12,18/11/2015,1:45:00 PM,VEHICULO - BICICLETA,COLISION,RIVADAVIA 6121,RIVADAVIA AV. 6121,AVENIDA,6121 RIVADAVIA AV.,RIVADAVIA AV.,6121,0,19046,0,POINT(100991.897718 100480.714624),0,4,2,0,-58.45248337,-34.62493625
9684,5606,POLICIA FEDERAL 2015,NOVIEMBRE,40,18/11/2015,6:00:00 PM,VEHICULO - VEHICULO,COLISION,SARAVIA & ZUVIRIA,SARAVIA y ZUVIRIA,CALLE,SARAVIA & ZUVIRIA,SARAVIA,0,ZUVIRIA,20072,27026,POINT(98902.3515625 96633.4453125),0,4,2,0,-58.47527469,-34.65961673
9173,5607,POLICIA FEDERAL 2015,NOVIEMBRE,23,18/11/2015,12:05:00 AM,MOTO - MOTO,COLISION,THAMES 2290,THAMES 2290,CALLE,2290 THAMES,THAMES,2290,0,21024,0,POINT(103581.867532 105114.71277),1,4,2,0,-58.42425953,-34.5831578
9035,5608,POLICIA FEDERAL 2015,NOVIEMBRE,8,18/11/2015,8:00:00 PM,MOTO - MOTO,COLISION,VENEZUELA Y AVDA JUJUY,REPUBLICA BOLIVARIANA DE VENEZUELA y JUJUY AV.,AVENIDA,REPUBLICA BOLIVARIANA DE VENEZUELA & JUJUY AV.,REPUBLICA BOLIVARIANA DE VENEZUELA,0,JUJUY AV.,23033,10013,POINT(105387.71875 101489.921875),1,4,2,0,-58.40455418,-34.61582542
9845,5609,POLICIA FEDERAL 2015,DICIEMBRE,22,18/12/2015,11:50:00 PM,VEHICULO - MOTO,COLISION,1500 AVDA ESPANA,,CALLE,,,,,,,,1,6,2,0,,
9865,5610,POLICIA FEDERAL 2015,DICIEMBRE,5,18/12/2015,1:50:00 PM,VEHICULO - PEATON,ATROPELLO,2131 TUCUMAN,TUCUMAN 2131,CALLE,2131 TUCUMAN,TUCUMAN,2131,0,21060,0,POINT(106035.091559 103006.519804),0,6,2,0,-58.39750617,-34.60215062
10159,5611,POLICIA FEDERAL 2015,DICIEMBRE,29,18/12/2015,10:40:00 AM,VEHICULO - MOTO,COLISION,2241 ALTE FRANCISCO J SEGUI,"SEGUI, F. J., ALTE. 2241",CALLE,"2241 SEGUI, F. J., ALTE.","SEGUI, F. J., ALTE.",2241,0,20085,0,POINT(100125.524131 103208.019987),0,6,2,0,-58.46193123,-34.60035162
10332,5612,POLICIA FEDERAL 2015,DICIEMBRE,38,18/12/2015,12:40:00 PM,VEHICULO - PEATON,ATROPELLO,2395 AVDA DIRECTORIO,DIRECTORIO AV. 2395,AVENIDA,2395 DIRECTORIO AV.,DIRECTORIO AV.,2395,0,4078,0,POINT(100244.382024 99544.1688462),0,6,2,0,-58.46063467,-34.63337905
10333,5613,POLICIA FEDERAL 2015,DICIEMBRE,38,18/12/2015,1:55:00 PM,VEHICULO - MOTO,COLISION,25 AVDA BOYACA,BOYACA AV. 25,AVENIDA,25 BOYACA AV.,BOYACA AV.,25,0,2107,0,POINT(100591.965585 100328.091513),0,6,2,0,-58.45684446,-34.62631234
10331,5614,POLICIA FEDERAL 2015,DICIEMBRE,38,18/12/2015,11:40:00 AM,VEHICULO - PEATON,ATROPELLO,2789 YERBAL,YERBAL 2789,CALLE,2789 YERBAL,YERBAL,2789,0,26003,0,POINT(99508.4897577 100029.472545),0,6,2,0,-58.46865993,-34.6290042
9927,5615,POLICIA FEDERAL 2015,DICIEMBRE,9,18/12/2015,3:45:00 PM,SIN DATOS,SIN DATOS,3389 AVDA EVA PERON,"PERON, EVA AV. 3389",AVENIDA,"3389 PERON, EVA AV.","PERON, EVA AV.",3389,0,4056,0,POINT(99963.3896755 98343.7663587),0,6,2,0,-58.46369928,-34.64419993
10504,5616,POLICIA FEDERAL 2015,DICIEMBRE,49,18/12/2015,12:15:00 PM,VEHICULO - MOTO,COLISION,4200 AVDA GRAL PAZ,"PAZ, GRAL. AV. 4200",AVENIDA,"4200 PAZ, GRAL. AV.","PAZ, GRAL. AV.",4200,0,17041,0,POINT(96205.9508141 107655.574136),0,6,2,0,-58.50464065,-34.56025213
10200,5617,POLICIA FEDERAL 2015,DICIEMBRE,33,18/12/2015,10:20:00 PM,VEHICULO - MOTO,COLISION,ARCOS 1900,ARCOS 1900,CALLE,1900 ARCOS,ARCOS,1900,0,1102,0,POINT(101021.901592 107419.203575),1,6,2,0,-58.45216408,-34.56238963
10437,5618,POLICIA FEDERAL 2015,DICIEMBRE,43,18/12/2015,8:10:00 PM,VEHICULO - BICICLETA,COLISION,ARREGUI Y CHIVLCOY,ARREGUI y CHIVILCOY,CALLE,ARREGUI & CHIVILCOY,ARREGUI,0,CHIVILCOY,1120,3258,POINT(96653 101754.1328125),1,6,2,0,-58.49979307,-34.61345193
10022,5619,POLICIA FEDERAL 2015,DICIEMBRE,53,18/12/2015,2:00:00 PM,VEHICULO - MOTO,COLISION,AUSTRIA Y AV. LAS HERAS,AUSTRIA y LAS HERAS GENERAL AV.,AVENIDA,AUSTRIA & LAS HERAS GENERAL AV.,AUSTRIA,0,LAS HERAS GENERAL AV.,1138,12076,POINT(105813.859375 104906.421875),0,6,2,0,-58.39993089,-34.58502534
10250,5620,POLICIA FEDERAL 2015,DICIEMBRE,10,18/12/2015,2:40:00 PM,VEHICULO - BICICLETA,COLISION,AV INDEPENDENCIA Y AV BOEDO ,INDEPENDENCIA AV. y BOEDO AV.,AVENIDA,INDEPENDENCIA AV. & BOEDO AV.,INDEPENDENCIA AV.,0,BOEDO AV.,9010,2087,POINT(104290.984375 100918.984375),0,6,2,0,-58.41650969,-34.6209772
10403,5621,POLICIA FEDERAL 2015,DICIEMBRE,35,18/12/2015,8:15:00 PM,SIN DATOS,SIN DATOS,AV. CABILDO Y PAROISSIEN,CABILDO AV. y PAROISSIEN,AVENIDA,CABILDO AV. & PAROISSIEN,CABILDO AV.,0,PAROISSIEN,3005,17024,POINT(99390.5 109158.0078125),1,6,2,0,-58.46993951,-34.54671543
10138,5622,POLICIA FEDERAL 2015,DICIEMBRE,27,18/12/2015,4:30:00 PM,VEHICULO - VEHICULO,COLISION,AV. JUAN B JUSTO Y VILLARROEL,"JUSTO, JUAN B. AV. y VILLARROEL",AVENIDA,"JUSTO, JUAN B. AV. & VILLARROEL","JUSTO, JUAN B. AV.",0,VILLARROEL,10018,23068,POINT(101813.7109375 103887.109375),0,6,2,0,-58.44352872,-34.59422851
9983,5623,POLICIA FEDERAL 2015,DICIEMBRE,17,18/12/2015,7:45:00 PM,VEHICULO - MOTO,COLISION,AV.DEL LIBERTADOR Y R.PEÑA,DEL LIBERTADOR AV. y RODRIGUEZ PEÑA,AVENIDA,DEL LIBERTADOR AV. & RODRIGUEZ PEÑA,DEL LIBERTADOR AV.,0,RODRIGUEZ PEÑA,12107,19071,POINT(107181.25 104682.5),0,6,2,0,-58.38502503,-34.5870353
10528,5624,POLICIA FEDERAL 2015,DICIEMBRE,36,18/12/2015,6:30:00 PM,VEHICULO - VEHICULO,COLISION,AVDA  CRUZ & AVDA ESCALADA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y ESCALADA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. & ESCALADA AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",0,ESCALADA AV.,3195,5067,POINT(100393.7734375 95064.9921875),0,6,2,0,-58.45900363,-34.67375588
9905,5625,POLICIA FEDERAL 2015,DICIEMBRE,8,18/12/2015,8:15:00 PM,VEHICULO - PEATON,ATROPELLO,AVDA BELGRANO & SANCHEZ DE LORIA,BELGRANO AV. y SANCHEZ DE LORIA,AVENIDA,BELGRANO AV. & SANCHEZ DE LORIA,BELGRANO AV.,0,SANCHEZ DE LORIA,2051,12137,POINT(104629.9921875 101532.703125),1,6,2,0,-58.41281636,-34.61544343
9864,5626,POLICIA FEDERAL 2015,DICIEMBRE,5,18/12/2015,6:00:00 AM,VEHICULO - VEHICULO,COLISION,AVDA CALLAO & LAVALLE,CALLAO AV. y LAVALLE,AVENIDA,CALLAO AV. & LAVALLE,CALLAO AV.,0,LAVALLE,3030,12089,POINT(106504.578125 102894.7421875),0,6,2,0,-58.39238707,-34.60315539
9890,5627,POLICIA FEDERAL 2015,DICIEMBRE,7,18/12/2015,10:40:00 PM,SIN DATOS,SIN DATOS,AVDA CORRIENTES & AVDA PUEYRREDON,CORRIENTES AV. y PUEYRREDON AV.,AVENIDA,CORRIENTES AV. & PUEYRREDON AV.,CORRIENTES AV.,0,PUEYRREDON AV.,3174,17132,POINT(105304.484375 102739.2734375),1,6,2,0,-58.40546946,-34.60456368
10569,5628,POLICIA FEDERAL 2015,DICIEMBRE,42,18/12/2015,10:20:00 AM,VEHICULO - VEHICULO,COLISION,AVDA GRAL PAZ COLECTORA & GRAL EUGENIO GARZON,"PAZ, GRAL. AV. y GARZON EUGENIO GENERAL",AVENIDA,"PAZ, GRAL. AV. & GARZON EUGENIO GENERAL","PAZ, GRAL. AV.",0,GARZON EUGENIO GENERAL,17041,7038,POINT(95992.125 95489.65625),0,6,2,0,-58.50702883,-34.66991981
9791,5629,POLICIA FEDERAL 2015,DICIEMBRE,2,18/12/2015,8:00:00 AM,VEHICULO - MOTO,COLISION,AVDA INDEPENDENCIA & BALCARCE,INDEPENDENCIA AV. y BALCARCE,AVENIDA,INDEPENDENCIA AV. & BALCARCE,INDEPENDENCIA AV.,0,BALCARCE,9010,2014,POINT(108568.171875 101338.6484375),0,6,2,0,-58.36987428,-34.6171676
9942,5630,POLICIA FEDERAL 2015,DICIEMBRE,18,18/12/2015,2:05:00 AM,VEHICULO - MOTO,COLISION,AVDA INDEPENDENCIA & SARANDI,INDEPENDENCIA AV. y SARANDI,AVENIDA,INDEPENDENCIA AV. & SARANDI,INDEPENDENCIA AV.,0,SARANDI,9010,20071,POINT(106310 101214.5234375),1,6,2,0,-58.39449596,-34.61830277
10547,5631,POLICIA FEDERAL 2015,DICIEMBRE,40,18/12/2015,2:25:00 PM,VEHICULO - VEHICULO,COLISION,AVDA JUAN B ALBERDI & AZUL,"ALBERDI, JUAN BAUTISTA AV. y AZUL",AVENIDA,"ALBERDI, JUAN BAUTISTA AV. & AZUL","ALBERDI, JUAN BAUTISTA AV.",0,AZUL,1033,1150,POINT(98982.2421875 99337.3125),0,6,2,0,-58.47439971,-34.63524318
10526,5632,POLICIA FEDERAL 2015,DICIEMBRE,36,18/12/2015,10:00:00 PM,VEHICULO - VEHICULO,COLISION,AVDA LAFUENTE & AVDA  RABANAL,"LAFUENTE y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"LAFUENTE & RABANAL, FRANCISCO, INTENDENTE AV.",LAFUENTE,0,"RABANAL, FRANCISCO, INTENDENTE AV.",12023,19057,POINT(102449.7109375 96090.671875),1,6,2,0,-58.4365738,-34.66450732
10423,5633,POLICIA FEDERAL 2015,DICIEMBRE,41,18/12/2015,5:20:00 PM,VEHICULO - PEATON,ATROPELLO,AVDA NAZCA & MARCOS SASTRE,"NAZCA AV. y SASTRE, MARCOS",AVENIDA,"NAZCA AV. & SASTRE, MARCOS",NAZCA AV.,0,"SASTRE, MARCOS",14012,20079,POINT(97718.5390625 102859.0859375),0,6,2,0,-58.48817214,-34.60349441
10366,5634,POLICIA FEDERAL 2015,DICIEMBRE,50,18/12/2015,2:30:00 PM,SIN DATOS,SIN DATOS,AVDA NAZCA Y GRAL VENANCIO FLORES,"NAZCA AV. y FLORES, VENANCIO, GRAL.",AVENIDA,"NAZCA AV. & FLORES, VENANCIO, GRAL.",NAZCA AV.,0,"FLORES, VENANCIO, GRAL.",14012,6034,POINT(99345.4609375 100038.59375),0,6,2,0,-58.47043781,-34.62892188
10115,5635,POLICIA FEDERAL 2015,DICIEMBRE,25,18/12/2015,8:51:00 PM,VEHICULO - MOTO,COLISION,AVDA RAUL SCALABRINI ORTIZ & GUATEMALA,"SCALABRINI ORTIZ, RAUL AV. y GUATEMALA",AVENIDA,"SCALABRINI ORTIZ, RAUL AV. & GUATEMALA","SCALABRINI ORTIZ, RAUL AV.",0,GUATEMALA,20133,7093,POINT(103835.8671875 104509.3203125),1,6,2,0,-58.4214884,-34.58861418
10160,5636,POLICIA FEDERAL 2015,DICIEMBRE,29,18/12/2015,11:20:00 AM,VEHICULO - MOTO,COLISION,AVDA WARNES & PAYSANDU,WARNES AV. y PAYSANDU,AVENIDA,WARNES AV. & PAYSANDU,WARNES AV.,0,PAYSANDU,24002,17040,POINT(100647.9296875 103514.3515625),0,6,2,0,-58.45623639,-34.59759005
10402,5637,POLICIA FEDERAL 2015,DICIEMBRE,35,18/12/2015,9:00:00 AM,VEHICULO - MOTO,COLISION,C. LARRALDE 2844,"LARRALDE, CRISOLOGO AV. 2844",AVENIDA,"2844 LARRALDE, CRISOLOGO AV.","LARRALDE, CRISOLOGO AV.",2844,0,19028,0,POINT(99176.6385196 108651.35114),0,6,2,0,-58.47226996,-34.55128253
10070,5638,POLICIA FEDERAL 2015,DICIEMBRE,28,18/12/2015,8:25:00 PM,SIN DATOS,SIN DATOS,GARAY 1834,"GARAY, JUAN DE AV. 1834",AVENIDA,"1834 GARAY, JUAN DE AV.","GARAY, JUAN DE AV.",1834,0,7026,0,POINT(106582.399719 100211.527382),1,6,2,0,-58.39151802,-34.62734247
9813,5639,POLICIA FEDERAL 2015,DICIEMBRE,4,18/12/2015,11:00:00 AM,MOTO - PEATON,ATROPELLO,HIPOLITO IRIGOYEN Y SALTA,"YRIGOYEN, HIPOLITO y SALTA",CALLE,"YRIGOYEN, HIPOLITO & SALTA","YRIGOYEN, HIPOLITO",0,SALTA,26005,20017,POINT(107327.0703125 102161.1953125),0,6,2,0,-58.38341402,-34.60976238
10436,5640,POLICIA FEDERAL 2015,DICIEMBRE,43,18/12/2015,4:10:00 PM,SIN DATOS,SIN DATOS,j b justo y mercedes,"JUSTO, JUAN B. AV. y MERCEDES",AVENIDA,"JUSTO, JUAN B. AV. & MERCEDES","JUSTO, JUAN B. AV.",0,MERCEDES,10018,13074,POINT(97803.5 100404.7578125),0,6,2,0,-58.48725241,-34.62561891
10175,5641,POLICIA FEDERAL 2015,DICIEMBRE,31,18/12/2015,2:05:00 PM,VEHICULO - MOTO,COLISION,LUIS MARIA CAMPOS 1151,"CAMPOS, LUIS M. AV. 1151",AVENIDA,"1151 CAMPOS, LUIS M. AV.","CAMPOS, LUIS M. AV.",1151,0,3043,0,POINT(102154.663452 107052.155224),0,6,2,0,-58.43981989,-34.56569669
10238,5642,POLICIA FEDERAL 2015,DICIEMBRE,51,18/12/2015,9:19:00 PM,VEHICULO - VEHICULO,COLISION,MENDOZA Y MONTAÑESES,MENDOZA y MONTAÑESES,CALLE,MENDOZA & MONTAÑESES,MENDOZA,0,MONTAÑESES,13071,13110,POINT(101245.546875 108077.9296875),1,6,2,0,-58.44972803,-34.55645132
9857,5643,POLICIA FEDERAL 2015,DICIEMBRE,46,18/12/2015,12:20:00 AM,SIN DATOS,SIN DATOS,PREDIO GAMMA,,CALLE,,,,,,,,1,6,2,0,,
10623,5644,POLICIA FEDERAL 2015,DICIEMBRE,48,18/12/2015,6:30:00 PM,VEHICULO - MOTO,COLISION,TIMOTEO GORDILLO Y SARAZA,"GORDILLO, TIMOTEO y SARAZA",CALLE,"GORDILLO, TIMOTEO & SARAZA","GORDILLO, TIMOTEO",0,SARAZA,7070,20073,POINT(97979.3671875 94837.703125),0,6,2,0,-58.48534825,-34.67580269
10411,5645,POLICIA FEDERAL 2015,DICIEMBRE,39,18/12/2015,12:50:00 AM,VEHICULO - VEHICULO,COLISION,TOMAS A LE BRETON & LUGONES,"LE BRETON, TOMAS A. y LUGONES",CALLE,"LE BRETON, TOMAS A. & LUGONES","LE BRETON, TOMAS A.",0,LUGONES,12092,12151,POINT(98161.4296875 106930.234375),1,6,2,0,-58.48333468,-34.56679615
10648,5646,POLICIA FEDERAL 2015,DICIEMBRE,54,18/12/2015,7:30:00 PM,VEHICULO - VEHICULO,COLISION,TONELERO & FONROUGE,TONELERO y FONROUGE,CALLE,TONELERO & FONROUGE,TONELERO,0,FONROUGE,21038,6037,POINT(95349.21875 98698.9296875),0,6,2,0,-58.51402554,-34.64098757
10090,5647,POLICIA FEDERAL 2015,DICIEMBRE,32,18/12/2015,11:30:00 AM,VEHICULO - MOTO,COLISION,ZAVALETA Y CASEROS,ZAVALETA y CASEROS AV.,AVENIDA,ZAVALETA & CASEROS AV.,ZAVALETA,0,CASEROS AV.,27012,3085,POINT(105457.28125 99163.7109375),0,6,2,0,-58.40378088,-34.63679442
10023,5648,POLICIA FEDERAL 2015,DICIEMBRE,53,18/12/2015,6:25:00 PM,VEHICULO - MOTO,COLISION,ZENTENO Y O. DE OCAMPO,ZENTENO y ORTIZ DE OCAMPO AV.,AVENIDA,ZENTENO & ORTIZ DE OCAMPO AV.,ZENTENO,0,ORTIZ DE OCAMPO AV.,3113,16005,POINT(105531.4140625 105468.078125),0,6,2,0,-58.40301304,-34.57996386
10,5649,POLICIA FEDERAL 2015,ENERO,2,19/01/2015,10:30:00 PM,VEHICULO - PEATON,ATROPELLO,141 PERU,PERU 141,CALLE,141 PERU,PERU,141,0,17071,0,POINT(108103.486935 102182.717497),1,2,1,0,-58.37494911,-34.60956258
585,5650,POLICIA FEDERAL 2015,ENERO,36,19/01/2015,7:30:00 AM,VEHICULO - VEHICULO,COLISION,27 DE FEBRERO AV. & AUT PRES H. J CAMPORA,27 DE FEBRERO AV. y AUTOPISTA PRESIDENTE HÉCTOR J. CÁMPORA,AVENIDA + AUTOPISTA,27 DE FEBRERO AV. & AUTOPISTA PRESIDENTE HÉCTOR J. CÁMPORA,27 DE FEBRERO AV.,0,AUTOPISTA PRESIDENTE HÉCTOR J. CÁMPORA,23026,99643,POINT(102557.144554073 95157.9109310903),0,2,1,0,-58.43539894,-34.67291528
201,5651,POLICIA FEDERAL 2015,ENERO,16,19/01/2015,12:38:00 PM,VEHICULO - VEHICULO,COLISION,AV 9 DE JULIO Y CARLOS CALVO,"9 DE JULIO AV. y CALVO, CARLOS",AVENIDA,"9 DE JULIO AV. & CALVO, CARLOS",9 DE JULIO AV.,0,"CALVO, CARLOS",14029,3028,POINT(107582.8984375 101051.90625),0,2,1,0,-58.38061493,-34.61976011
562,5652,POLICIA FEDERAL 2015,ENERO,47,19/01/2015,6:20:00 PM,VEHICULO - VEHICULO,COLISION,AV. GRAL PAZ Y 25 DE MAYO,,CALLE,,,,,,,,0,2,1,0,,
227,5653,POLICIA FEDERAL 2015,ENERO,28,19/01/2015,2:27:00 PM,VEHICULO - MOTO,COLISION,AV. V. SARSFIELD Y CORTAJARENA,,CALLE,,,,,,,,0,2,1,0,,
666,5654,POLICIA FEDERAL 2015,ENERO,48,19/01/2015,3:50:00 PM,VEHICULO - VEHICULO,COLISION,AV.CASTAÑARES Y M.LEGUIZAMON,"CASTAÑARES AV. y LEGUIZAMON, MARTINIANO",AVENIDA,"CASTAÑARES AV. & LEGUIZAMON, MARTINIANO",CASTAÑARES AV.,0,"LEGUIZAMON, MARTINIANO",3086,12094,POINT(98358.9453125 95035.8203125),0,2,1,0,-58.4812061,-34.67401749
29,5655,POLICIA FEDERAL 2015,ENERO,3,19/01/2015,1:00:00 PM,VEHICULO - PEATON,ATROPELLO,AVDA 9 DE JULIO & TUCUMAN,9 DE JULIO AV. y TUCUMAN,AVENIDA,9 DE JULIO AV. & TUCUMAN,9 DE JULIO AV.,0,TUCUMAN,14029,21060,POINT(107495.452772932 103091.724967754),0,2,1,0,-58.38158633,-34.601373
100,5656,POLICIA FEDERAL 2015,ENERO,8,19/01/2015,8:10:00 AM,MOTO - PEATON,ATROPELLO,AVDA BELGRANO Y SAAVEDRA,BELGRANO AV. y SAAVEDRA,AVENIDA,BELGRANO AV. & SAAVEDRA,BELGRANO AV.,0,SAAVEDRA,2051,20001,POINT(105529.8515625 101633.1484375),0,2,1,0,-58.40300534,-34.61453357
296,5657,POLICIA FEDERAL 2015,ENERO,29,19/01/2015,2:30:00 PM,VEHICULO - MOTO,COLISION,AVDA CORRIENTES & GUZMAN,CORRIENTES AV. y GUZMAN AV.,AVENIDA,CORRIENTES AV. & GUZMAN AV.,CORRIENTES AV.,0,GUZMAN AV.,3174,7114,POINT(100745.301754357 104648.646871525),0,2,1,0,-58.45517584,-34.58736495
611,5658,POLICIA FEDERAL 2015,ENERO,42,19/01/2015,12:50:00 PM,VEHICULO - VEHICULO,COLISION,AVDA JUAN B ALBERDI & MARTINIANO LEGUIZAMON,"ALBERDI, JUAN BAUTISTA AV. y LEGUIZAMON, MARTINIANO",AVENIDA,"ALBERDI, JUAN BAUTISTA AV. & LEGUIZAMON, MARTINIANO","ALBERDI, JUAN BAUTISTA AV.",0,"LEGUIZAMON, MARTINIANO",1033,12094,POINT(96112.0703125 97204.1171875),0,2,1,0,-58.50571216,-34.65446556
372,5659,POLICIA FEDERAL 2015,ENERO,10,19/01/2015,6:10:00 PM,VEHICULO - VEHICULO,COLISION,AVDA RIVADAVIA & TREINTA Y TRES ORIENTALES,RIVADAVIA AV. y TREINTA Y TRES ORIENTALES,AVENIDA,RIVADAVIA AV. & TREINTA Y TRES ORIENTALES,RIVADAVIA AV.,0,TREINTA Y TRES ORIENTALES,19046,21045,POINT(103518.3359375 101782.3359375),0,2,1,0,-58.42493839,-34.6131975
